table,variable,dtype,rows,missing,missing_pct,unique,zeros,negative,infinite,minimum,p01,median,p99,maximum,skew,iqr_outliers
state_features,masters,float64,32,0,0.0,32,0.0,0.0,0.0,27964.0,28247.34,149006.0,353588.33,355683.0,0.07214490759240884,0.0
state_features,masters_flag,str,32,0,0.0,2,,,,,,,,,,
state_features,masters_moe,float64,32,0,0.0,31,0.0,0.0,0.0,911.8815712580225,925.5686605554201,2285.1844083635433,5264.67,5309.0,0.3734200736830723,0.0
state_features,masters_moe_flag,str,32,0,0.0,2,,,,,,,,,,
state_features,professional_degree,float64,32,0,0.0,32,0.0,0.0,0.0,6927.0,7049.76,38192.0,82830.08,82933.0,0.03637745448779904,0.0
state_features,professional_degree_flag,str,32,0,0.0,2,,,,,,,,,,
state_features,professional_degree_moe,float64,32,0,0.0,32,0.0,0.0,0.0,492.0,500.99,1161.437749077062,2374.85,2395.0,0.22095653269572696,0.0
state_features,professional_degree_moe_flag,str,32,0,0.0,2,,,,,,,,,,
state_features,doctorate,float64,32,0,0.0,32,0.0,0.0,0.0,4755.0,4789.1,20155.5,50360.91,51148.0,0.09649303670413513,0.0
state_features,doctorate_flag,str,32,0,0.0,2,,,,,,,,,,
state_features,doctorate_moe,float64,32,0,0.0,32,0.0,0.0,0.0,444.3703410444941,454.17553532070093,883.2018225745567,1823.28,1827.0,0.37104355823576685,0.0
state_features,doctorate_moe_flag,str,32,0,0.0,2,,,,,,,,,,
state_features,civilian_labor_force_reconstructed,bool,32,0,0.0,2,,,,,,,,,,
state_features,unemployed_reconstructed,bool,32,0,0.0,2,,,,,,,,,,
state_features,population_25_plus_reconstructed,bool,32,0,0.0,2,,,,,,,,,,
state_features,bachelors_reconstructed,bool,32,0,0.0,2,,,,,,,,,,
state_features,masters_reconstructed,bool,32,0,0.0,2,,,,,,,,,,
state_features,professional_degree_reconstructed,bool,32,0,0.0,2,,,,,,,,,,
state_features,doctorate_reconstructed,bool,32,0,0.0,2,,,,,,,,,,
state_features,poverty_pct,float64,32,0,0.0,32,0.0,0.0,0.0,8.739169458434489,8.866640266849846,10.083461267370547,10.770349999638762,10.80446914971263,-0.8543941970517894,2.0
state_features,unemployment_pct,float64,32,0,0.0,32,0.0,0.0,0.0,5.594619008007186,5.610654797925501,7.503960877820667,9.70865444297294,9.779341897246375,0.029803502838833033,0.0
state_features,vacancy_pct,float64,32,0,0.0,32,0.0,0.0,0.0,6.992700843547439,7.163592753382762,12.943327684223075,19.991613876617382,20.05515918220517,0.042218637627950716,0.0
state_features,homeownership_pct,float64,32,0,0.0,32,0.0,0.0,0.0,63.34085617336438,63.35198378983631,66.166555039934,69.37196654335419,69.46888922034347,0.3012563971130872,0.0
state_features,bachelors_plus_pct,float64,32,0,0.0,32,0.0,0.0,0.0,26.51852488199724,26.66905611451499,33.36219722711914,42.31076626321596,42.47513489476173,0.1758250702199191,0.0
